"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-12 00:00:08","19.95","51","950.22","3700","28","-22.82215118408203","-47.06571578979492","603","-101","8.800000190734863","26507","1778554808824"
"2","2026-05-12 00:00:18","19.96","51","950.24","3680","28","-22.82202911376953","-47.065773010253906","596.2","-101","8.800000190734863","26508","1778554818807"
"3","2026-05-12 00:00:28","19.93","51","950.1800000000001","3680","28","-22.822002410888672","-47.06583786010742","587.9","-101","9","26509","1778554828804"
"4","2026-05-12 00:00:38","19.89","51","950.26","3680","28","-22.821840286254883","-47.06586837768555","567.4","-101","8.800000190734863","26510","1778554838808"
"5","2026-05-12 00:00:48","19.87","51","950.26","3660","28","-22.82181167602539","-47.06593704223633","558.4","-101","9","26511","1778554848804"
"6","2026-05-12 00:00:58","19.89","51","950.3000000000001","3700","28","-22.821813583374023","-47.066246032714844","565.4","-101","8.800000190734863","26512","1778554858805"
"7","2026-05-12 00:01:08","19.88","51","950.26","3680","28","-22.822006225585938","-47.066314697265625","571.9","-101","8.800000190734863","26513","1778554868807"
"8","2026-05-12 00:01:18","19.87","51","950.26","3660","28","-22.822132110595703","-47.06631088256836","578","-102","8.300000190734863","26514","1778554878794"
"9","2026-05-12 00:01:28","19.88","51","950.28","3680","28","-22.822189331054688","-47.066192626953125","583.7","-101","9","26515","1778554888811"
"10","2026-05-12 00:01:38","19.89","51","950.28","3680","28","-22.822145462036133","-47.06591796875","588","-101","9","26516","1778554898813"
"11","2026-05-12 00:01:57","19.88","51","950.26","3700","28","","","","-101","9","26517","1778554916958"
"12","2026-05-12 00:01:59","19.91","51","950.28","3680","28","-22.82212257385254","-47.065635681152344","594.4","-101","9","26518","1778554919813"
"13","2026-05-12 00:02:08","19.91","51","950.26","3680","28","-22.8221378326416","-47.06563949584961","596.9","-102","8.800000190734863","26519","1778554928785"
"14","2026-05-12 00:02:18","19.91","51","950.26","3700","28","-22.82216453552246","-47.0656623840332","599.9","-101","8.800000190734863","26520","1778554938799"
"15","2026-05-12 00:02:28","19.88","51","950.32","3700","28","-22.822181701660156","-47.06571960449219","602","-101","8.800000190734863","26521","1778554948773"
"16","2026-05-12 00:02:38","19.84","51","950.28","3680","28","-22.822174072265625","-47.06571960449219","603","-101","9","26522","1778554958800"
"17","2026-05-12 00:02:48","19.85","51","950.28","3680","24","-22.822168350219727","-47.06568145751953","604.7","-101","9","26523","1778554968800"
"18","2026-05-12 00:02:58","19.8","51","950.26","3680","28","-22.82219123840332","-47.065738677978516","606.2","-101","8.800000190734863","26524","1778554978808"
"19","2026-05-12 00:03:08","19.81","51","950.3000000000001","3680","28","-22.82221221923828","-47.065799713134766","608","-102","8.5","26525","1778554988806"
"20","2026-05-12 00:03:18","19.84","51","950.3000000000001","3680","28","-22.82219886779785","-47.06574249267578","609","-101","8.800000190734863","26526","1778554998812"
"21","2026-05-12 00:03:28","19.81","51","950.28","3700","28","-22.822195053100586","-47.06570816040039","610","-102","8.300000190734863","26527","1778555008805"
"22","2026-05-12 00:03:38","19.81","51","950.28","3680","28","-22.822189331054688","-47.06568145751953","611.2","-102","7.800000190734863","26528","1778555018805"
