"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-04 00:00:13","24.63","66.5","947.82","3660","0","","","","-93","12.300000190734863","27522","1775271613000"
"2","2026-04-04 00:01:13","24.63","66.5","947.82","3700","0","","","","-93","12","27523","1775271672946"
"3","2026-04-04 00:02:13","24.63","66.5","947.82","3680","0","","","","-93","12.300000190734863","27524","1775271732985"
"4","2026-04-04 00:03:13","24.63","66.5","947.8000000000001","3660","0","","","","-93","11.800000190734863","27525","1775271792983"
"5","2026-04-04 00:04:13","24.63","66.5","947.8000000000001","3640","0","","","","-93","12","27526","1775271852962"
"6","2026-04-04 00:05:13","24.63","66.5","947.82","3660","0","","","","-93","11.800000190734863","27527","1775271912988"
"7","2026-04-04 00:06:13","24.63","66.5","947.8000000000001","3700","0","","","","-93","12.300000190734863","27528","1775271972991"
"8","2026-04-04 00:07:13","24.63","66.5","947.84","3660","0","","","","-93","12.300000190734863","27529","1775272032978"
"9","2026-04-04 00:08:13","24.62","66.5","947.8000000000001","3640","0","","","","-93","12.300000190734863","27530","1775272092990"
"10","2026-04-04 00:09:13","24.62","66.5","947.8000000000001","3680","0","","","","-93","12","27531","1775272152961"
"11","2026-04-04 00:10:13","24.62","66.5","947.86","3660","0","","","","-93","12","27532","1775272212978"
"12","2026-04-04 00:11:13","24.62","66.5","947.88","3640","0","","","","-93","12.300000190734863","27533","1775272272985"
"13","2026-04-04 00:12:13","24.62","66.5","947.86","3700","0","","","","-93","12","27534","1775272332994"
"14","2026-04-04 00:13:13","24.62","66.5","947.88","3660","0","","","","-93","12.300000190734863","27535","1775272392985"
"15","2026-04-04 00:14:13","24.62","66.5","947.88","3680","0","","","","-94","12","27536","1775272452990"
"16","2026-04-04 00:15:13","24.62","66.5","947.86","3640","0","","","","-93","12.300000190734863","27537","1775272512984"
"17","2026-04-04 00:16:13","24.62","66.5","947.8000000000001","3640","0","","","","-93","11.800000190734863","27538","1775272572983"
"18","2026-04-04 00:17:13","24.61","66.5","947.86","3660","0","","","","-93","12","27539","1775272632992"
"19","2026-04-04 00:18:13","24.61","66.5","947.84","3640","0","","","","-94","12.5","27540","1775272692990"
"20","2026-04-04 00:19:13","24.61","66.5","947.84","3700","0","","","","-94","12","27541","1775272752990"
"21","2026-04-04 00:20:13","24.61","66.5","947.86","3680","0","","","","-93","12","27542","1775272812992"
"22","2026-04-04 00:21:13","24.61","66.5","947.86","3660","0","","","","-93","11.800000190734863","27543","1775272872988"
"23","2026-04-04 00:22:13","24.61","66.5","947.84","3640","0","","","","-93","11.800000190734863","27544","1775272932987"
"24","2026-04-04 00:23:13","24.61","66.5","947.8000000000001","3660","0","","","","-93","11","27545","1775272992989"
"25","2026-04-04 00:24:13","24.61","66.5","947.82","3700","0","","","","-93","12","27546","1775273052981"
"26","2026-04-04 00:25:13","24.6","66.5","947.82","3660","0","","","","-93","12.5","27547","1775273112989"
"27","2026-04-04 00:26:13","24.6","66.5","947.82","3640","0","","","","-93","12.300000190734863","27548","1775273172989"
"28","2026-04-04 00:27:13","24.6","66.5","947.82","3640","0","","","","-93","12","27549","1775273232983"
"29","2026-04-04 00:28:13","24.6","66.5","947.82","3660","0","","","","-93","12.300000190734863","27550","1775273292986"
"30","2026-04-04 00:29:13","24.6","66.5","947.82","3660","0","","","","-93","12.300000190734863","27551","1775273352982"
"31","2026-04-04 00:30:13","24.6","66.5","947.76","3680","0","","","","-93","12","27552","1775273412983"
"32","2026-04-04 00:31:13","24.6","66.5","947.82","3680","0","","","","-93","12.300000190734863","27553","1775273472959"
"33","2026-04-04 00:32:13","24.6","66.5","947.78","3640","0","","","","-94","12","27554","1775273532989"
"34","2026-04-04 00:33:13","24.59","66.5","947.76","3640","0","","","","-94","12.300000190734863","27555","1775273592991"
"35","2026-04-04 00:34:13","24.59","66.5","947.76","3660","0","","","","-94","12.300000190734863","27556","1775273652983"
"36","2026-04-04 00:35:13","24.59","66.5","947.72","3680","0","","","","-94","12.300000190734863","27557","1775273712985"
"37","2026-04-04 00:36:13","24.59","66.5","947.7","3660","0","","","","-94","12.300000190734863","27558","1775273772987"
"38","2026-04-04 00:37:13","24.59","66.5","947.76","3660","0","","","","-93","12","27559","1775273832993"
"39","2026-04-04 00:38:13","24.59","66.5","947.74","3640","0","","","","-93","12","27560","1775273892987"
"40","2026-04-04 00:39:13","24.58","66.5","947.72","3640","0","","","","-93","12.300000190734863","27561","1775273952983"
"41","2026-04-04 00:40:13","24.58","66.5","947.6800000000001","3660","0","","","","-93","12.300000190734863","27562","1775274012990"
"42","2026-04-04 00:41:13","24.58","66.5","947.7","3640","0","","","","-93","12.300000190734863","27563","1775274072984"
"43","2026-04-04 00:42:13","24.58","66.5","947.7","3700","0","","","","-94","12","27564","1775274132988"
"44","2026-04-04 00:43:13","24.58","66.5","947.7","3680","0","","","","-93","12","27565","1775274192983"
"45","2026-04-04 00:44:13","24.58","66.5","947.72","3700","0","","","","-93","12","27566","1775274252984"
